| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031651| 0000000031648| 0000000000330| Thu Jan  6 02:33:04 2022
| 0000000031651| 0000000031638| 0000000000037| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031649| 0000000000294| Thu Jan  6 02:33:04 2022
| 0000000031628| -000000000001| 0000000000019| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031649| 0000000031652| 0000000000396| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031643| 0000000000086| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031644| 0000000000270| Thu Jan  6 02:33:04 2022
| 0000000031651| 0000000031642| 0000000000297| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031647| 0000000000122| Thu Jan  6 02:33:04 2022
| 0000000031646| 0000000031650| 0000000000164| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031646| 0000000000033| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031656| 0000000000008| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031645| 0000000000004| Thu Jan  6 02:33:04 2022
| 0000000031636| -000000000001| 0000000000015| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031644| 0000000031638| 0000000000084| Thu Jan  6 02:33:04 2022
| 0000000031647| 0000000031649| 0000000000228| Thu Jan  6 02:33:04 2022
| 0000000031654| 0000000031640| 0000000000154| Thu Jan  6 02:33:04 2022
| 0000000031638| 0000000031643| 0000000000250| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031640| 0000000000222| Thu Jan  6 02:33:04 2022
| 0000000031647| 0000000031655| 0000000000041| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031653| 0000000000152| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031654| 0000000000156| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031638| 0000000000001| Thu Jan  6 02:33:04 2022
| 0000000031634| -000000000001| 0000000000012| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031654| 0000000031640| 0000000000237| Thu Jan  6 02:33:04 2022
| 0000000031646| 0000000031648| 0000000000054| Thu Jan  6 02:33:04 2022
