| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000018993| 0000000019090| 0000000000360| Wed Jan  5 14:06:53 2022
| 0000000019228| 0000000019044| 0000000000610| Wed Jan  5 14:06:53 2022
| 0000000019234| 0000000019098| 0000000000331| Wed Jan  5 14:06:53 2022
| 0000000019413| 0000000019049| 0000000000436| Wed Jan  5 14:06:53 2022
| 0000000019353| 0000000019116| 0000000000277| Wed Jan  5 14:06:53 2022
| 0000000019314| 0000000019118| 0000000001523| Wed Jan  5 14:06:53 2022
| 0000000019026| 0000000019222| 0000000000540| Wed Jan  5 14:06:53 2022
| 0000000019013| 0000000019024| 0000000000758| Wed Jan  5 14:06:53 2022
| 0000000018978| -000000000001| 0000000000580| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019396| 0000000019074| 0000000000706| Wed Jan  5 14:06:53 2022
| 0000000019176| 0000000019151| 0000000000408| Wed Jan  5 14:06:53 2022
| 0000000019055| 0000000019347| 0000000000628| Wed Jan  5 14:06:53 2022
| 0000000019344| 0000000019040| 0000000000049| Wed Jan  5 14:06:53 2022
| 0000000019362| 0000000019039| 0000000000764| Wed Jan  5 14:06:53 2022
| 0000000019314| 0000000019089| 0000000000008| Wed Jan  5 14:06:53 2022
| 0000000019156| 0000000019293| 0000000000280| Wed Jan  5 14:06:53 2022
| 0000000018995| 0000000019110| 0000000000519| Wed Jan  5 14:06:53 2022
| 0000000019347| 0000000019057| 0000000000891| Wed Jan  5 14:06:53 2022
| 0000000018973| -000000000001| 0000000000469| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019203| 0000000019038| 0000000000411| Wed Jan  5 14:06:53 2022
| 0000000019370| 0000000019480| 0000000000535| Wed Jan  5 14:06:53 2022
| 0000000019473| 0000000019467| 0000000000796| Wed Jan  5 14:06:53 2022
| 0000000019238| 0000000019481| 0000000000032| Wed Jan  5 14:06:53 2022
| 0000000019066| 0000000019188| 0000000000234| Wed Jan  5 14:06:53 2022
| 0000000019281| 0000000019227| 0000000000698| Wed Jan  5 14:06:53 2022
| 0000000019448| 0000000019289| 0000000000196| Wed Jan  5 14:06:53 2022
| 0000000019432| 0000000019179| 0000000000313| Wed Jan  5 14:06:53 2022
| 0000000019403| 0000000019469| 0000000000210| Wed Jan  5 14:06:53 2022
