| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046184| 0000000046186| 0000000000002| Tue Jan  4 23:14:13 2022
| 0000000046197| 0000000046190| 0000000000353| Tue Jan  4 23:14:13 2022
| 0000000046189| 0000000046192| 0000000000063| Tue Jan  4 23:14:13 2022
| 0000000046194| 0000000046201| 0000000000103| Tue Jan  4 23:14:13 2022
| 0000000046191| 0000000046190| 0000000000085| Tue Jan  4 23:14:13 2022
| 0000000046194| 0000000046186| 0000000000531| Tue Jan  4 23:14:14 2022
| 0000000046179| -000000000001| 0000000000225| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046195| 0000000046182| 0000000000713| Tue Jan  4 23:14:13 2022
| 0000000046195| 0000000046187| 0000000000131| Tue Jan  4 23:14:13 2022
| 0000000046201| 0000000046182| 0000000000058| Tue Jan  4 23:14:13 2022
| 0000000046196| 0000000046183| 0000000000012| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046196| 0000000000552| Tue Jan  4 23:14:14 2022
| 0000000046190| 0000000046201| 0000000000679| Tue Jan  4 23:14:14 2022
| 0000000046185| 0000000046189| 0000000000050| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046193| 0000000000032| Tue Jan  4 23:14:14 2022
| 0000000046194| 0000000046199| 0000000000234| Tue Jan  4 23:14:14 2022
| 0000000046173| -000000000001| 0000000000270| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046190| 0000000046200| 0000000000189| Tue Jan  4 23:14:13 2022
| 0000000046187| 0000000046193| 0000000000016| Tue Jan  4 23:14:13 2022
| 0000000046201| 0000000046192| 0000000000018| Tue Jan  4 23:14:13 2022
| 0000000046200| 0000000046201| 0000000000169| Tue Jan  4 23:14:13 2022
| 0000000046194| 0000000046189| 0000000000221| Tue Jan  4 23:14:13 2022
| 0000000046195| 0000000046188| 0000000000002| Tue Jan  4 23:14:13 2022
| 0000000046195| 0000000046196| 0000000000025| Tue Jan  4 23:14:13 2022
| 0000000046201| 0000000046186| 0000000000002| Tue Jan  4 23:14:13 2022
| 0000000046194| 0000000046184| 0000000000018| Tue Jan  4 23:14:14 2022
| 0000000046180| -000000000001| 0000000000070| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046190| 0000000046198| 0000000000025| Tue Jan  4 23:14:13 2022
| 0000000046200| 0000000046189| 0000000000103| Tue Jan  4 23:14:13 2022
| 0000000046194| 0000000046201| 0000000000018| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046197| 0000000000265| Tue Jan  4 23:14:14 2022
| 0000000046191| 0000000046185| 0000000000994| Tue Jan  4 23:14:14 2022
| 0000000046193| 0000000046194| 0000000000045| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046185| 0000000000511| Tue Jan  4 23:14:14 2022
| 0000000046196| 0000000046191| 0000000000483| Tue Jan  4 23:14:14 2022
| 0000000046195| 0000000046201| 0000000001323| Tue Jan  4 23:14:14 2022
| 0000000046177| -000000000001| 0000000000414| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046190| 0000000046188| 0000000000006| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046193| 0000000000144| Tue Jan  4 23:14:14 2022
| 0000000046201| 0000000046187| 0000000000001| Tue Jan  4 23:14:14 2022
| 0000000046197| 0000000046191| 0000000000244| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046200| 0000000000074| Tue Jan  4 23:14:14 2022
| 0000000046193| 0000000046194| 0000000000318| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046190| 0000000000017| Tue Jan  4 23:14:14 2022
| 0000000046191| 0000000046185| 0000000000267| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046197| 0000000000096| Tue Jan  4 23:14:14 2022
| 0000000046181| -000000000001| 0000000000127| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046185| 0000000046198| 0000000000162| Tue Jan  4 23:14:14 2022
| 0000000046195| 0000000046184| 0000000000503| Tue Jan  4 23:14:14 2022
| 0000000046193| 0000000046183| 0000000000113| Tue Jan  4 23:14:14 2022
| 0000000046193| 0000000046200| 0000000000253| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046183| 0000000000170| Tue Jan  4 23:14:14 2022
| 0000000046197| 0000000046192| 0000000000016| Tue Jan  4 23:14:14 2022
| 0000000046183| 0000000046186| 0000000000171| Tue Jan  4 23:14:14 2022
| 0000000046194| 0000000046190| 0000000000473| Tue Jan  4 23:14:14 2022
| 0000000046185| 0000000046184| 0000000000011| Tue Jan  4 23:14:14 2022
| 0000000046176| -000000000001| 0000000000203| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046195| 0000000046185| 0000000000018| Tue Jan  4 23:14:13 2022
| 0000000046199| 0000000046195| 0000000000300| Tue Jan  4 23:14:13 2022
| 0000000046197| 0000000046195| 0000000000019| Tue Jan  4 23:14:14 2022
| 0000000046182| 0000000046196| 0000000000282| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046189| 0000000000073| Tue Jan  4 23:14:14 2022
| 0000000046193| 0000000046194| 0000000000103| Tue Jan  4 23:14:14 2022
| 0000000046192| 0000000046201| 0000000000459| Tue Jan  4 23:14:14 2022
| 0000000046185| 0000000046189| 0000000000001| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046188| 0000000000132| Tue Jan  4 23:14:14 2022
| 0000000046175| -000000000001| 0000000000153| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046195| 0000000046199| 0000000000025| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046198| 0000000000351| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046184| 0000000000110| Tue Jan  4 23:14:14 2022
| 0000000046195| 0000000046200| 0000000000218| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046183| 0000000000237| Tue Jan  4 23:14:14 2022
| 0000000046194| 0000000046185| 0000000000202| Tue Jan  4 23:14:14 2022
| 0000000046194| 0000000046198| 0000000000112| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046191| 0000000001264| Tue Jan  4 23:14:14 2022
| 0000000046200| 0000000046183| 0000000000171| Tue Jan  4 23:14:14 2022
| 0000000046178| -000000000001| 0000000000295| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046188| 0000000046182| 0000000000728| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046195| 0000000000051| Tue Jan  4 23:14:14 2022
| 0000000046201| 0000000046192| 0000000000602| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046182| 0000000000189| Tue Jan  4 23:14:14 2022
| 0000000046190| 0000000046188| 0000000000333| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046187| 0000000000130| Tue Jan  4 23:14:14 2022
| 0000000046201| 0000000046182| 0000000000017| Tue Jan  4 23:14:14 2022
| 0000000046192| 0000000046193| 0000000000063| Tue Jan  4 23:14:14 2022
| 0000000046201| 0000000046196| 0000000000105| Tue Jan  4 23:14:14 2022
| 0000000046172| -000000000001| 0000000000240| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046196| 0000000046182| 0000000000099| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046198| 0000000000098| Tue Jan  4 23:14:14 2022
| 0000000046201| 0000000046182| 0000000000001| Tue Jan  4 23:14:14 2022
| 0000000046197| 0000000046194| 0000000000631| Tue Jan  4 23:14:14 2022
| 0000000046197| 0000000046186| 0000000000470| Tue Jan  4 23:14:14 2022
| 0000000046201| 0000000046192| 0000000000080| Tue Jan  4 23:14:14 2022
| 0000000046183| 0000000046193| 0000000000365| Tue Jan  4 23:14:14 2022
| 0000000046186| 0000000046187| 0000000000003| Tue Jan  4 23:14:14 2022
| 0000000046184| 0000000046185| 0000000000032| Tue Jan  4 23:14:14 2022
| 0000000046173| -000000000001| 0000000000196| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046196| 0000000046191| 0000000000006| Tue Jan  4 23:14:14 2022
| 0000000046192| 0000000046187| 0000000000009| Tue Jan  4 23:14:14 2022
| 0000000046196| 0000000046183| 0000000000089| Tue Jan  4 23:14:14 2022
| 0000000046190| 0000000046197| 0000000000118| Tue Jan  4 23:14:14 2022
