| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010952| 0000000010965| 0000000000010| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010963| 0000000000069| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010954| 0000000000050| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010964| 0000000000797| Fri Jan  7 21:32:05 2022
| 0000000010946| 0000000010957| 0000000012339| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010950| 0000000003479| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010951| 0000000002992| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010959| 0000000000583| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010964| 0000000004372| Fri Jan  7 21:32:05 2022
| 0000000010941| -000000000001| 0000000000249| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010964| 0000000010949| 0000000005166| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010953| 0000000007179| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010961| 0000000000096| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010960| 0000000001608| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010954| 0000000000326| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010951| 0000000000570| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010961| 0000000000654| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010960| 0000000007708| Fri Jan  7 21:32:05 2022
| 0000000010948| 0000000010959| 0000000000035| Fri Jan  7 21:32:05 2022
| 0000000010939| -000000000001| 0000000000233| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010959| 0000000010965| 0000000002622| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010955| 0000000000018| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010959| 0000000002311| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010965| 0000000000008| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010955| 0000000000294| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010949| 0000000000012| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010953| 0000000000606| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010956| 0000000000009| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010962| 0000000009951| Fri Jan  7 21:32:05 2022
| 0000000010936| -000000000001| 0000000000161| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010962| 0000000010959| 0000000001982| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010948| 0000000000691| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010962| 0000000008168| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010950| 0000000002002| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010962| 0000000003572| Fri Jan  7 21:32:05 2022
| 0000000010948| 0000000010949| 0000000000551| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010956| 0000000000017| Fri Jan  7 21:32:05 2022
| 0000000010956| 0000000010948| 0000000002158| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010961| 0000000001161| Fri Jan  7 21:32:05 2022
| 0000000010938| -000000000001| 0000000000202| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010957| 0000000010954| 0000000000367| Fri Jan  7 21:32:05 2022
| 0000000010963| 0000000010965| 0000000006348| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010953| 0000000001798| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010959| 0000000001017| Fri Jan  7 21:32:05 2022
