| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023245| 0000000023184| 0000000000064| Mon Jan 24 19:05:00 2022
| 0000000023206| 0000000023247| 0000000000171| Mon Jan 24 19:05:00 2022
| 0000000023236| 0000000023225| 0000000000255| Mon Jan 24 19:05:00 2022
| 0000000023160| -000000000001| 0000000000012| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023178| 0000000023187| 0000000000170| Mon Jan 24 19:05:00 2022
| 0000000023224| 0000000023245| 0000000000339| Mon Jan 24 19:05:00 2022
| 0000000023178| 0000000023223| 0000000000160| Mon Jan 24 19:05:00 2022
| 0000000023249| 0000000023183| 0000000000530| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023244| 0000000023262| 0000000000118| Mon Jan 24 19:05:00 2022
| 0000000023174| 0000000023191| 0000000000398| Mon Jan 24 19:05:00 2022
| 0000000023194| 0000000023213| 0000000000039| Mon Jan 24 19:05:00 2022
| 0000000023251| 0000000023236| 0000000000489| Mon Jan 24 19:05:00 2022
| 0000000023155| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023249| 0000000023196| 0000000000201| Mon Jan 24 19:05:00 2022
| 0000000023204| 0000000023185| 0000000000280| Mon Jan 24 19:05:00 2022
| 0000000023166| 0000000023170| 0000000000308| Mon Jan 24 19:05:00 2022
| 0000000023248| 0000000023237| 0000000000425| Mon Jan 24 19:05:00 2022
| 0000000023156| -000000000001| 0000000000011| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023172| 0000000023183| 0000000000374| Mon Jan 24 19:05:00 2022
| 0000000023226| 0000000023258| 0000000000011| Mon Jan 24 19:05:00 2022
| 0000000023166| 0000000023176| 0000000000232| Mon Jan 24 19:05:00 2022
| 0000000023186| 0000000023188| 0000000000834| Mon Jan 24 19:05:00 2022
| 0000000023154| -000000000001| 0000000000014| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023230| 0000000023206| 0000000000292| Mon Jan 24 19:05:00 2022
| 0000000023184| 0000000023255| 0000000000161| Mon Jan 24 19:05:00 2022
| 0000000023238| 0000000023195| 0000000000267| Mon Jan 24 19:05:00 2022
| 0000000023205| 0000000023251| 0000000000420| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023194| 0000000023249| 0000000000131| Mon Jan 24 19:05:00 2022
| 0000000023212| 0000000023198| 0000000000191| Mon Jan 24 19:05:00 2022
| 0000000023191| 0000000023182| 0000000000056| Mon Jan 24 19:05:00 2022
| 0000000023186| 0000000023180| 0000000000145| Mon Jan 24 19:05:00 2022
| 0000000023162| -000000000001| 0000000000004| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023207| 0000000023237| 0000000000403| Mon Jan 24 19:05:00 2022
| 0000000023237| 0000000023165| 0000000000500| Mon Jan 24 19:05:00 2022
| 0000000023181| 0000000023200| 0000000000048| Mon Jan 24 19:05:00 2022
| 0000000023247| 0000000023252| 0000000000049| Mon Jan 24 19:05:00 2022
| 0000000023158| -000000000001| 0000000000011| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023179| 0000000023256| 0000000000233| Mon Jan 24 19:05:00 2022
| 0000000023202| 0000000023261| 0000000000689| Mon Jan 24 19:05:00 2022
| 0000000023200| 0000000023197| 0000000000062| Mon Jan 24 19:05:00 2022
| 0000000023204| 0000000023222| 0000000000089| Mon Jan 24 19:05:00 2022
| 0000000023160| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023219| 0000000023167| 0000000000302| Mon Jan 24 19:05:00 2022
| 0000000023215| 0000000023238| 0000000000081| Mon Jan 24 19:05:00 2022
| 0000000023210| 0000000023250| 0000000000463| Mon Jan 24 19:05:00 2022
| 0000000023217| 0000000023228| 0000000000135| Mon Jan 24 19:05:00 2022
| 0000000023157| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023201| 0000000023226| 0000000000383| Mon Jan 24 19:05:00 2022
| 0000000023243| 0000000023179| 0000000000350| Mon Jan 24 19:05:00 2022
| 0000000023194| 0000000023164| 0000000000471| Mon Jan 24 19:05:00 2022
| 0000000023195| 0000000023227| 0000000000304| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000013| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023242| 0000000023178| 0000000000160| Mon Jan 24 19:05:00 2022
| 0000000023168| 0000000023219| 0000000000159| Mon Jan 24 19:05:00 2022
| 0000000023247| 0000000023169| 0000000000364| Mon Jan 24 19:05:00 2022
| 0000000023189| 0000000023248| 0000000000721| Mon Jan 24 19:05:00 2022
| 0000000023155| -000000000001| 0000000000012| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023178| 0000000023202| 0000000000548| Mon Jan 24 19:05:00 2022
| 0000000023233| 0000000023244| 0000000000003| Mon Jan 24 19:05:00 2022
| 0000000023194| 0000000023254| 0000000000696| Mon Jan 24 19:05:00 2022
| 0000000023226| 0000000023262| 0000000000069| Mon Jan 24 19:05:00 2022
| 0000000023162| -000000000001| 0000000000014| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023198| 0000000023175| 0000000000047| Mon Jan 24 19:05:00 2022
| 0000000023193| 0000000023239| 0000000000408| Mon Jan 24 19:05:00 2022
| 0000000023254| 0000000023234| 0000000000356| Mon Jan 24 19:05:00 2022
| 0000000023224| 0000000023257| 0000000000232| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023190| 0000000023218| 0000000000105| Mon Jan 24 19:05:00 2022
| 0000000023251| 0000000023193| 0000000000053| Mon Jan 24 19:05:00 2022
| 0000000023170| 0000000023209| 0000000000124| Mon Jan 24 19:05:00 2022
| 0000000023202| 0000000023189| 0000000000327| Mon Jan 24 19:05:00 2022
| 0000000023153| -000000000001| 0000000000006| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023184| 0000000023176| 0000000000684| Mon Jan 24 19:05:00 2022
| 0000000023188| 0000000023260| 0000000000182| Mon Jan 24 19:05:00 2022
| 0000000023230| 0000000023203| 0000000000252| Mon Jan 24 19:05:00 2022
| 0000000023244| 0000000023165| 0000000000285| Mon Jan 24 19:05:00 2022
| 0000000023156| -000000000001| 0000000000011| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023231| 0000000023210| 0000000000656| Mon Jan 24 19:05:00 2022
| 0000000023173| 0000000023217| 0000000000394| Mon Jan 24 19:05:00 2022
| 0000000023204| 0000000023259| 0000000000094| Mon Jan 24 19:05:00 2022
| 0000000023201| 0000000023173| 0000000000121| Mon Jan 24 19:05:00 2022
| 0000000023157| -000000000001| 0000000000011| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023198| 0000000023172| 0000000001089| Mon Jan 24 19:05:00 2022
| 0000000023236| 0000000023252| 0000000000512| Mon Jan 24 19:05:00 2022
| 0000000023244| 0000000023243| 0000000000456| Mon Jan 24 19:05:00 2022
| 0000000023181| 0000000023190| 0000000000116| Mon Jan 24 19:05:00 2022
| 0000000023160| -000000000001| 0000000000020| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023197| 0000000023221| 0000000000142| Mon Jan 24 19:05:00 2022
| 0000000023246| 0000000023177| 0000000000616| Mon Jan 24 19:05:00 2022
| 0000000023203| 0000000023249| 0000000000410| Mon Jan 24 19:05:00 2022
| 0000000023201| 0000000023174| 0000000000363| Mon Jan 24 19:05:00 2022
| 0000000023155| -000000000001| 0000000000014| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023251| 0000000023205| 0000000000413| Mon Jan 24 19:05:00 2022
| 0000000023180| 0000000023240| 0000000000204| Mon Jan 24 19:05:00 2022
| 0000000023213| 0000000023191| 0000000000260| Mon Jan 24 19:05:00 2022
| 0000000023211| 0000000023184| 0000000000203| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023186| 0000000023246| 0000000000005| Mon Jan 24 19:05:00 2022
| 0000000023192| 0000000023233| 0000000000192| Mon Jan 24 19:05:00 2022
| 0000000023169| 0000000023235| 0000000000132| Mon Jan 24 19:05:00 2022
| 0000000023261| 0000000023196| 0000000000003| Mon Jan 24 19:05:00 2022
| 0000000023158| -000000000001| 0000000000004| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023245| 0000000023167| 0000000000267| Mon Jan 24 19:05:00 2022
| 0000000023187| 0000000023230| 0000000000158| Mon Jan 24 19:05:00 2022
| 0000000023216| 0000000023253| 0000000000224| Mon Jan 24 19:05:00 2022
| 0000000023189| 0000000023225| 0000000000112| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000006| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023202| 0000000023215| 0000000000081| Mon Jan 24 19:05:00 2022
| 0000000023254| 0000000023181| 0000000000331| Mon Jan 24 19:05:00 2022
| 0000000023182| 0000000023232| 0000000000160| Mon Jan 24 19:05:00 2022
| 0000000023247| 0000000023171| 0000000000071| Mon Jan 24 19:05:00 2022
| 0000000023153| -000000000001| 0000000000006| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023166| 0000000023186| 0000000000523| Mon Jan 24 19:05:00 2022
| 0000000023192| 0000000023239| 0000000000137| Mon Jan 24 19:05:00 2022
| 0000000023234| 0000000023220| 0000000000053| Mon Jan 24 19:05:00 2022
| 0000000023192| 0000000023194| 0000000000755| Mon Jan 24 19:05:00 2022
| 0000000023154| -000000000001| 0000000000014| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023199| 0000000023224| 0000000000288| Mon Jan 24 19:05:00 2022
| 0000000023221| 0000000023207| 0000000000249| Mon Jan 24 19:05:00 2022
| 0000000023214| 0000000023174| 0000000000457| Mon Jan 24 19:05:00 2022
| 0000000023168| 0000000023185| 0000000000203| Mon Jan 24 19:05:00 2022
| 0000000023162| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023239| 0000000023241| 0000000000207| Mon Jan 24 19:05:00 2022
| 0000000023191| 0000000023166| 0000000000089| Mon Jan 24 19:05:00 2022
| 0000000023183| 0000000023193| 0000000000339| Mon Jan 24 19:05:00 2022
| 0000000023250| 0000000023236| 0000000000394| Mon Jan 24 19:05:00 2022
| 0000000023156| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023225| 0000000023245| 0000000000064| Mon Jan 24 19:05:00 2022
| 0000000023208| 0000000023201| 0000000000109| Mon Jan 24 19:05:00 2022
| 0000000023180| 0000000023237| 0000000000406| Mon Jan 24 19:05:00 2022
| 0000000023218| 0000000023231| 0000000000141| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000007| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023206| 0000000023228| 0000000000206| Mon Jan 24 19:05:00 2022
| 0000000023216| 0000000023212| 0000000000117| Mon Jan 24 19:05:00 2022
| 0000000023247| 0000000023168| 0000000000310| Mon Jan 24 19:05:00 2022
| 0000000023171| 0000000023202| 0000000000438| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023163| 0000000023209| 0000000000157| Mon Jan 24 19:05:00 2022
| 0000000023176| 0000000023204| 0000000000280| Mon Jan 24 19:05:00 2022
| 0000000023186| 0000000023223| 0000000000099| Mon Jan 24 19:05:00 2022
| 0000000023187| 0000000023176| 0000000000290| Mon Jan 24 19:05:00 2022
| 0000000023160| -000000000001| 0000000000006| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023214| 0000000023242| 0000000000217| Mon Jan 24 19:05:00 2022
| 0000000023204| 0000000023230| 0000000000282| Mon Jan 24 19:05:00 2022
| 0000000023245| 0000000023192| 0000000000347| Mon Jan 24 19:05:00 2022
| 0000000023185| 0000000023213| 0000000000020| Mon Jan 24 19:05:00 2022
| 0000000023162| -000000000001| 0000000000008| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023196| 0000000023199| 0000000000317| Mon Jan 24 19:05:00 2022
| 0000000023175| 0000000023214| 0000000000390| Mon Jan 24 19:05:00 2022
| 0000000023239| 0000000023224| 0000000000477| Mon Jan 24 19:05:00 2022
| 0000000023189| 0000000023170| 0000000000434| Mon Jan 24 19:05:00 2022
| 0000000023158| -000000000001| 0000000000014| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023238| 0000000023195| 0000000000426| Mon Jan 24 19:05:00 2022
| 0000000023258| 0000000023208| 0000000000135| Mon Jan 24 19:05:00 2022
| 0000000023214| 0000000023211| 0000000000272| Mon Jan 24 19:05:00 2022
| 0000000023191| 0000000023247| 0000000000439| Mon Jan 24 19:05:00 2022
| 0000000023155| -000000000001| 0000000000011| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023240| 0000000023183| 0000000000415| Mon Jan 24 19:05:00 2022
| 0000000023261| 0000000023192| 0000000000480| Mon Jan 24 19:05:00 2022
| 0000000023168| 0000000023258| 0000000000139| Mon Jan 24 19:05:00 2022
| 0000000023216| 0000000023227| 0000000000143| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023196| 0000000023229| 0000000000213| Mon Jan 24 19:05:00 2022
| 0000000023262| 0000000023163| 0000000000336| Mon Jan 24 19:05:00 2022
| 0000000023224| 0000000023175| 0000000000071| Mon Jan 24 19:05:00 2022
| 0000000023204| 0000000023261| 0000000000358| Mon Jan 24 19:05:00 2022
| 0000000023157| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023233| 0000000023198| 0000000000575| Mon Jan 24 19:05:00 2022
| 0000000023221| 0000000023197| 0000000000391| Mon Jan 24 19:05:00 2022
| 0000000023206| 0000000023251| 0000000000756| Mon Jan 24 19:05:00 2022
| 0000000023233| 0000000023206| 0000000001483| Mon Jan 24 19:05:00 2022
| 0000000023156| -000000000001| 0000000000029| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023247| 0000000023250| 0000000000334| Mon Jan 24 19:05:00 2022
| 0000000023228| 0000000023188| 0000000000221| Mon Jan 24 19:05:00 2022
| 0000000023206| 0000000023235| 0000000000064| Mon Jan 24 19:05:00 2022
| 0000000023247| 0000000023167| 0000000000209| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000008| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023188| 0000000023164| 0000000000294| Mon Jan 24 19:05:00 2022
| 0000000023246| 0000000023245| 0000000000184| Mon Jan 24 19:05:00 2022
| 0000000023255| 0000000023220| 0000000000027| Mon Jan 24 19:05:00 2022
| 0000000023215| 0000000023187| 0000000000065| Mon Jan 24 19:05:00 2022
| 0000000023154| -000000000001| 0000000000005| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023190| 0000000023219| 0000000000538| Mon Jan 24 19:05:00 2022
| 0000000023185| 0000000023178| 0000000000262| Mon Jan 24 19:05:00 2022
| 0000000023224| 0000000023190| 0000000000134| Mon Jan 24 19:05:00 2022
| 0000000023219| 0000000023209| 0000000000007| Mon Jan 24 19:05:00 2022
| 0000000023157| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023218| 0000000023189| 0000000000962| Mon Jan 24 19:05:00 2022
| 0000000023253| 0000000023165| 0000000000110| Mon Jan 24 19:05:00 2022
| 0000000023205| 0000000023213| 0000000000088| Mon Jan 24 19:05:00 2022
| 0000000023220| 0000000023255| 0000000000093| Mon Jan 24 19:05:00 2022
| 0000000023158| -000000000001| 0000000000012| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023236| 0000000023218| 0000000000073| Mon Jan 24 19:05:00 2022
| 0000000023249| 0000000023177| 0000000000087| Mon Jan 24 19:05:00 2022
| 0000000023208| 0000000023238| 0000000000294| Mon Jan 24 19:05:00 2022
| 0000000023164| 0000000023208| 0000000000183| Mon Jan 24 19:05:00 2022
| 0000000023153| -000000000001| 0000000000005| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023194| 0000000023262| 0000000000015| Mon Jan 24 19:05:00 2022
| 0000000023175| 0000000023180| 0000000000106| Mon Jan 24 19:05:00 2022
| 0000000023201| 0000000023244| 0000000000170| Mon Jan 24 19:05:00 2022
| 0000000023169| 0000000023222| 0000000000052| Mon Jan 24 19:05:00 2022
| 0000000023155| -000000000001| 0000000000004| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023167| 0000000023216| 0000000000360| Mon Jan 24 19:05:00 2022
| 0000000023225| 0000000023234| 0000000000199| Mon Jan 24 19:05:00 2022
| 0000000023176| 0000000023166| 0000000000340| Mon Jan 24 19:05:00 2022
| 0000000023243| 0000000023225| 0000000000061| Mon Jan 24 19:05:00 2022
| 0000000023160| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023207| 0000000023248| 0000000000544| Mon Jan 24 19:05:00 2022
| 0000000023199| 0000000023196| 0000000000832| Mon Jan 24 19:05:00 2022
| 0000000023226| 0000000023233| 0000000000636| Mon Jan 24 19:05:00 2022
| 0000000023184| 0000000023226| 0000000000102| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000020| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023214| 0000000023256| 0000000000220| Mon Jan 24 19:05:00 2022
| 0000000023253| 0000000023217| 0000000000501| Mon Jan 24 19:05:00 2022
| 0000000023189| 0000000023230| 0000000000214| Mon Jan 24 19:05:00 2022
| 0000000023252| 0000000023232| 0000000000219| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000011| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023215| 0000000023210| 0000000000341| Mon Jan 24 19:05:00 2022
| 0000000023183| 0000000023260| 0000000000136| Mon Jan 24 19:05:00 2022
| 0000000023237| 0000000023243| 0000000000305| Mon Jan 24 19:05:00 2022
| 0000000023193| 0000000023179| 0000000000188| Mon Jan 24 19:05:00 2022
| 0000000023162| -000000000001| 0000000000008| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023248| 0000000023182| 0000000000137| Mon Jan 24 19:05:00 2022
| 0000000023246| 0000000023202| 0000000000099| Mon Jan 24 19:05:00 2022
| 0000000023212| 0000000023249| 0000000000247| Mon Jan 24 19:05:00 2022
| 0000000023260| 0000000023200| 0000000000112| Mon Jan 24 19:05:00 2022
| 0000000023153| -000000000001| 0000000000005| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023211| 0000000023255| 0000000000054| Mon Jan 24 19:05:00 2022
| 0000000023251| 0000000023201| 0000000000551| Mon Jan 24 19:05:00 2022
| 0000000023257| 0000000023191| 0000000000357| Mon Jan 24 19:05:00 2022
| 0000000023242| 0000000023205| 0000000000041| Mon Jan 24 19:05:00 2022
| 0000000023159| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023174| 0000000023221| 0000000000248| Mon Jan 24 19:05:00 2022
| 0000000023244| 0000000023207| 0000000000200| Mon Jan 24 19:05:00 2022
| 0000000023250| 0000000023252| 0000000000064| Mon Jan 24 19:05:00 2022
| 0000000023190| 0000000023181| 0000000000242| Mon Jan 24 19:05:00 2022
| 0000000023156| -000000000001| 0000000000007| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023221| 0000000023239| 0000000000330| Mon Jan 24 19:05:00 2022
| 0000000023220| 0000000023172| 0000000000318| Mon Jan 24 19:05:00 2022
| 0000000023177| 0000000023200| 0000000000074| Mon Jan 24 19:05:00 2022
| 0000000023221| 0000000023169| 0000000000529| Mon Jan 24 19:05:00 2022
| 0000000023158| -000000000001| 0000000000012| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023236| 0000000023224| 0000000000179| Mon Jan 24 19:05:00 2022
| 0000000023185| 0000000023163| 0000000000142| Mon Jan 24 19:05:00 2022
| 0000000023170| 0000000023184| 0000000000394| Mon Jan 24 19:05:00 2022
| 0000000023220| 0000000023240| 0000000000410| Mon Jan 24 19:05:00 2022
| 0000000023161| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023262| 0000000023178| 0000000000317| Mon Jan 24 19:05:00 2022
| 0000000023249| 0000000023262| 0000000000110| Mon Jan 24 19:05:00 2022
| 0000000023195| 0000000023237| 0000000000079| Mon Jan 24 19:05:00 2022
| 0000000023173| 0000000023192| 0000000000080| Mon Jan 24 19:05:00 2022
| 0000000023154| -000000000001| 0000000000006| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023254| 0000000023226| 0000000000270| Mon Jan 24 19:05:00 2022
| 0000000023223| 0000000023254| 0000000000385| Mon Jan 24 19:05:00 2022
| 0000000023240| 0000000023215| 0000000000039| Mon Jan 24 19:05:00 2022
| 0000000023189| 0000000023174| 0000000000426| Mon Jan 24 19:05:00 2022
| 0000000023157| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023238| 0000000023242| 0000000000134| Mon Jan 24 19:05:00 2022
| 0000000023208| 0000000023173| 0000000000245| Mon Jan 24 19:05:00 2022
| 0000000023202| 0000000023241| 0000000000090| Mon Jan 24 19:05:00 2022
| 0000000023210| 0000000023227| 0000000000096| Mon Jan 24 19:05:00 2022
| 0000000023160| -000000000001| 0000000000005| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023193| 0000000023203| 0000000000257| Mon Jan 24 19:05:00 2022
| 0000000023195| 0000000023176| 0000000000403| Mon Jan 24 19:05:00 2022
| 0000000023237| 0000000023260| 0000000000125| Mon Jan 24 19:05:00 2022
| 0000000023182| 0000000023245| 0000000000312| Mon Jan 24 19:05:00 2022
| 0000000023153| -000000000001| 0000000000010| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023248| 0000000023233| 0000000001078| Mon Jan 24 19:05:00 2022
| 0000000023261| 0000000023258| 0000000000227| Mon Jan 24 19:05:00 2022
| 0000000023234| 0000000023247| 0000000000221| Mon Jan 24 19:05:00 2022
| 0000000023258| 0000000023235| 0000000000066| Mon Jan 24 19:05:00 2022
| 0000000023154| -000000000001| 0000000000015| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023251| 0000000023212| 0000000000096| Mon Jan 24 19:05:00 2022
| 0000000023245| 0000000023199| 0000000000566| Mon Jan 24 19:05:00 2022
| 0000000023228| 0000000023182| 0000000000065| Mon Jan 24 19:05:00 2022
| 0000000023207| 0000000023229| 0000000000033| Mon Jan 24 19:05:00 2022
| 0000000023157| -000000000001| 0000000000008| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023165| 0000000023236| 0000000000472| Mon Jan 24 19:05:00 2022
| 0000000023185| 0000000023164| 0000000000555| Mon Jan 24 19:05:00 2022
| 0000000023256| 0000000023231| 0000000000652| Mon Jan 24 19:05:00 2022
| 0000000023212| 0000000023250| 0000000000414| Mon Jan 24 19:05:00 2022
| 0000000023162| -000000000001| 0000000000019| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023170| 0000000023259| 0000000000087| Mon Jan 24 19:05:00 2022
| 0000000023202| 0000000023214| 0000000000532| Mon Jan 24 19:05:00 2022
| 0000000023185| 0000000023186| 0000000000246| Mon Jan 24 19:05:00 2022
| 0000000023239| 0000000023209| 0000000000090| Mon Jan 24 19:05:00 2022
| 0000000023155| -000000000001| 0000000000009| Mon Jan 24 19:05:00 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023169| 0000000023228| 0000000000221| Mon Jan 24 19:05:00 2022
| 0000000023258| 0000000023193| 0000000000157| Mon Jan 24 19:05:00 2022
| 0000000023207| 0000000023257| 0000000000182| Mon Jan 24 19:05:00 2022
