| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006888| 0000000006894| 0000000002238| Thu Jan  6 16:46:28 2022
| 0000000006889| 0000000006900| 0000000003615| Thu Jan  6 16:46:28 2022
| 0000000006893| 0000000006887| 0000000000884| Thu Jan  6 16:46:28 2022
| 0000000006887| 0000000006899| 0000000001209| Thu Jan  6 16:46:28 2022
| 0000000006879| -000000000001| 0000000000132| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006885| 0000000006890| 0000000000739| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006901| 0000000002182| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006889| 0000000001938| Thu Jan  6 16:46:28 2022
| 0000000006897| 0000000006884| 0000000001199| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006901| 0000000001523| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006887| 0000000002700| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006883| 0000000003070| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006898| 0000000002847| Thu Jan  6 16:46:28 2022
| 0000000006889| 0000000006884| 0000000000291| Thu Jan  6 16:46:28 2022
| 0000000006872| -000000000001| 0000000000163| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006890| 0000000006900| 0000000003776| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006893| 0000000000622| Thu Jan  6 16:46:28 2022
| 0000000006896| 0000000006891| 0000000000975| Thu Jan  6 16:46:28 2022
| 0000000006890| 0000000006888| 0000000003528| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006899| 0000000001294| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006892| 0000000004419| Thu Jan  6 16:46:28 2022
| 0000000006886| 0000000006885| 0000000001202| Thu Jan  6 16:46:28 2022
| 0000000006896| 0000000006890| 0000000001704| Thu Jan  6 16:46:28 2022
| 0000000006889| 0000000006895| 0000000000871| Thu Jan  6 16:46:28 2022
