| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000013344| 0000000013442| 0000000000606| Wed Jan  5 15:57:28 2022
| 0000000013428| 0000000013108| 0000000000931| Wed Jan  5 15:57:28 2022
| 0000000013319| 0000000013506| 0000000000911| Wed Jan  5 15:57:28 2022
| 0000000013465| 0000000013336| 0000000000445| Wed Jan  5 15:57:28 2022
| 0000000013460| 0000000013378| 0000000000603| Wed Jan  5 15:57:28 2022
| 0000000013505| 0000000013223| 0000000000775| Wed Jan  5 15:57:28 2022
| 0000000013164| 0000000013530| 0000000000530| Wed Jan  5 15:57:28 2022
| 0000000013240| 0000000013078| 0000000000596| Wed Jan  5 15:57:28 2022
| 0000000013177| 0000000013414| 0000000000328| Wed Jan  5 15:57:28 2022
| 0000000013398| 0000000013146| 0000000000396| Wed Jan  5 15:57:28 2022
| 0000000013224| 0000000013364| 0000000000260| Wed Jan  5 15:57:28 2022
| 0000000013440| 0000000013122| 0000000000269| Wed Jan  5 15:57:28 2022
| 0000000013258| 0000000013150| 0000000000333| Wed Jan  5 15:57:28 2022
| 0000000013424| 0000000013393| 0000000000948| Wed Jan  5 15:57:28 2022
| 0000000013221| 0000000013148| 0000000000380| Wed Jan  5 15:57:28 2022
| 0000000013516| 0000000013117| 0000000000212| Wed Jan  5 15:57:28 2022
| 0000000013295| 0000000013509| 0000000000990| Wed Jan  5 15:57:28 2022
| 0000000013509| 0000000013451| 0000000000649| Wed Jan  5 15:57:28 2022
| 0000000013114| 0000000013094| 0000000000983| Wed Jan  5 15:57:28 2022
| 0000000013552| 0000000013095| 0000000000689| Wed Jan  5 15:57:28 2022
| 0000000013296| 0000000013457| 0000000000222| Wed Jan  5 15:57:28 2022
| 0000000013165| 0000000013466| 0000000000377| Wed Jan  5 15:57:28 2022
| 0000000013181| 0000000013482| 0000000000942| Wed Jan  5 15:57:28 2022
| 0000000013542| 0000000013474| 0000000000919| Wed Jan  5 15:57:28 2022
| 0000000013478| 0000000013519| 0000000000902| Wed Jan  5 15:57:28 2022
| 0000000013412| 0000000013545| 0000000000658| Wed Jan  5 15:57:28 2022
| 0000000013248| 0000000013067| 0000000000936| Wed Jan  5 15:57:28 2022
| 0000000013202| 0000000013500| 0000000000824| Wed Jan  5 15:57:28 2022
| 0000000013286| 0000000013513| 0000000000781| Wed Jan  5 15:57:28 2022
| 0000000013332| 0000000013066| 0000000000680| Wed Jan  5 15:57:28 2022
| 0000000013548| 0000000013553| 0000000000159| Wed Jan  5 15:57:28 2022
| 0000000013261| 0000000013243| 0000000000729| Wed Jan  5 15:57:28 2022
| 0000000013281| 0000000013076| 0000000000237| Wed Jan  5 15:57:28 2022
| 0000000013446| 0000000013258| 0000000000085| Wed Jan  5 15:57:28 2022
| 0000000013431| 0000000013058| 0000000000138| Wed Jan  5 15:57:28 2022
| 0000000013543| 0000000013091| 0000000000401| Wed Jan  5 15:57:28 2022
| 0000000013467| 0000000013112| 0000000000806| Wed Jan  5 15:57:28 2022
| 0000000013386| 0000000013256| 0000000000251| Wed Jan  5 15:57:28 2022
| 0000000013092| 0000000013261| 0000000000139| Wed Jan  5 15:57:28 2022
| 0000000013489| 0000000013179| 0000000000239| Wed Jan  5 15:57:28 2022
| 0000000013392| 0000000013267| 0000000000222| Wed Jan  5 15:57:28 2022
| 0000000013473| 0000000013270| 0000000000023| Wed Jan  5 15:57:28 2022
| 0000000013292| 0000000013272| 0000000000152| Wed Jan  5 15:57:28 2022
| 0000000013265| 0000000013190| 0000000000271| Wed Jan  5 15:57:28 2022
| 0000000013198| 0000000013082| 0000000000313| Wed Jan  5 15:57:28 2022
| 0000000013291| 0000000013245| 0000000000212| Wed Jan  5 15:57:28 2022
| 0000000013248| 0000000013294| 0000000000388| Wed Jan  5 15:57:28 2022
| 0000000013410| 0000000013262| 0000000000660| Wed Jan  5 15:57:28 2022
| 0000000013326| 0000000013143| 0000000000137| Wed Jan  5 15:57:28 2022
| 0000000013527| 0000000013299| 0000000000371| Wed Jan  5 15:57:28 2022
| 0000000013089| 0000000013161| 0000000000254| Wed Jan  5 15:57:28 2022
| 0000000013058| 0000000013331| 0000000000872| Wed Jan  5 15:57:28 2022
| 0000000013552| 0000000013358| 0000000000409| Wed Jan  5 15:57:28 2022
| 0000000013391| 0000000013445| 0000000000054| Wed Jan  5 15:57:28 2022
| 0000000013310| 0000000013366| 0000000000246| Wed Jan  5 15:57:28 2022
| 0000000013104| 0000000013077| 0000000000247| Wed Jan  5 15:57:28 2022
| 0000000013123| 0000000013378| 0000000000328| Wed Jan  5 15:57:28 2022
| 0000000013463| 0000000013104| 0000000000126| Wed Jan  5 15:57:28 2022
| 0000000013272| 0000000013357| 0000000000029| Wed Jan  5 15:57:28 2022
| 0000000013346| 0000000013122| 0000000000286| Wed Jan  5 15:57:28 2022
| 0000000013390| 0000000013389| 0000000000231| Wed Jan  5 15:57:28 2022
| 0000000013215| 0000000013428| 0000000000408| Wed Jan  5 15:57:28 2022
| 0000000013185| 0000000013404| 0000000000315| Wed Jan  5 15:57:28 2022
| 0000000013156| 0000000013093| 0000000000407| Wed Jan  5 15:57:28 2022
| 0000000013496| 0000000013518| 0000000000322| Wed Jan  5 15:57:28 2022
| 0000000013538| 0000000013512| 0000000000120| Wed Jan  5 15:57:28 2022
| 0000000013175| 0000000013516| 0000000000622| Wed Jan  5 15:57:28 2022
| 0000000013282| 0000000013411| 0000000000372| Wed Jan  5 15:57:28 2022
| 0000000013446| 0000000013125| 0000000000051| Wed Jan  5 15:57:28 2022
| 0000000013521| 0000000013447| 0000000000397| Wed Jan  5 15:57:28 2022
| 0000000013189| 0000000013094| 0000000000006| Wed Jan  5 15:57:28 2022
| 0000000013050| -000000000001| 0000000000391| Wed Jan  5 15:57:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000013174| 0000000013216| 0000000000186| Wed Jan  5 15:57:28 2022
| 0000000013505| 0000000013261| 0000000000730| Wed Jan  5 15:57:28 2022
| 0000000013489| 0000000013182| 0000000000652| Wed Jan  5 15:57:28 2022
| 0000000013424| 0000000013185| 0000000000704| Wed Jan  5 15:57:28 2022
| 0000000013109| 0000000013211| 0000000000855| Wed Jan  5 15:57:28 2022
| 0000000013370| 0000000013201| 0000000000654| Wed Jan  5 15:57:28 2022
| 0000000013326| 0000000013247| 0000000000072| Wed Jan  5 15:57:28 2022
| 0000000013143| 0000000013099| 0000000000001| Wed Jan  5 15:57:28 2022
| 0000000013446| 0000000013253| 0000000000586| Wed Jan  5 15:57:28 2022
| 0000000013327| 0000000013128| 0000000000942| Wed Jan  5 15:57:28 2022
| 0000000013260| 0000000013379| 0000000000609| Wed Jan  5 15:57:28 2022
| 0000000013240| 0000000013382| 0000000000942| Wed Jan  5 15:57:28 2022
| 0000000013409| 0000000013110| 0000000000028| Wed Jan  5 15:57:28 2022
| 0000000013385| 0000000013080| 0000000000594| Wed Jan  5 15:57:28 2022
| 0000000013467| 0000000013064| 0000000000737| Wed Jan  5 15:57:28 2022
| 0000000013354| 0000000013083| 0000000000556| Wed Jan  5 15:57:28 2022
| 0000000013348| 0000000013184| 0000000000360| Wed Jan  5 15:57:28 2022
| 0000000013389| 0000000013127| 0000000000496| Wed Jan  5 15:57:28 2022
| 0000000013545| 0000000013165| 0000000000869| Wed Jan  5 15:57:28 2022
| 0000000013086| 0000000013508| 0000000000109| Wed Jan  5 15:57:28 2022
| 0000000013271| 0000000013383| 0000000000856| Wed Jan  5 15:57:28 2022
| 0000000013286| 0000000013388| 0000000000819| Wed Jan  5 15:57:28 2022
| 0000000013130| 0000000013104| 0000000000754| Wed Jan  5 15:57:28 2022
| 0000000013316| 0000000013142| 0000000000704| Wed Jan  5 15:57:28 2022
| 0000000013427| 0000000013412| 0000000000286| Wed Jan  5 15:57:28 2022
| 0000000013071| 0000000013360| 0000000000209| Wed Jan  5 15:57:28 2022
| 0000000013435| 0000000013365| 0000000000237| Wed Jan  5 15:57:28 2022
| 0000000013552| 0000000013114| 0000000000328| Wed Jan  5 15:57:28 2022
| 0000000013093| 0000000013387| 0000000000282| Wed Jan  5 15:57:28 2022
| 0000000013060| 0000000013533| 0000000000204| Wed Jan  5 15:57:28 2022
| 0000000013177| 0000000013159| 0000000000130| Wed Jan  5 15:57:28 2022
| 0000000013083| 0000000013398| 0000000000495| Wed Jan  5 15:57:28 2022
| 0000000013310| 0000000013400| 0000000000560| Wed Jan  5 15:57:28 2022
| 0000000013153| 0000000013544| 0000000000362| Wed Jan  5 15:57:28 2022
| 0000000013536| 0000000013552| 0000000000508| Wed Jan  5 15:57:28 2022
| 0000000013069| 0000000013407| 0000000000491| Wed Jan  5 15:57:28 2022
| 0000000013459| 0000000013109| 0000000000669| Wed Jan  5 15:57:28 2022
| 0000000013293| 0000000013518| 0000000000196| Wed Jan  5 15:57:28 2022
| 0000000013175| 0000000013503| 0000000000349| Wed Jan  5 15:57:28 2022
| 0000000013093| 0000000013062| 0000000000704| Wed Jan  5 15:57:28 2022
| 0000000013291| 0000000013439| 0000000000250| Wed Jan  5 15:57:28 2022
| 0000000013116| 0000000013441| 0000000000405| Wed Jan  5 15:57:28 2022
| 0000000013556| 0000000013100| 0000000000221| Wed Jan  5 15:57:28 2022
| 0000000013511| 0000000013433| 0000000000243| Wed Jan  5 15:57:28 2022
| 0000000013202| 0000000013086| 0000000000733| Wed Jan  5 15:57:28 2022
| 0000000013506| 0000000013483| 0000000000947| Wed Jan  5 15:57:28 2022
| 0000000013173| 0000000013490| 0000000000949| Wed Jan  5 15:57:28 2022
| 0000000013222| 0000000013543| 0000000000878| Wed Jan  5 15:57:28 2022
| 0000000013247| 0000000013183| 0000000000052| Wed Jan  5 15:57:28 2022
| 0000000013478| 0000000013550| 0000000000846| Wed Jan  5 15:57:28 2022
| 0000000013129| 0000000013551| 0000000000675| Wed Jan  5 15:57:28 2022
| 0000000013069| 0000000013075| 0000000000365| Wed Jan  5 15:57:28 2022
| 0000000013120| 0000000013175| 0000000000832| Wed Jan  5 15:57:28 2022
| 0000000013136| 0000000013173| 0000000000259| Wed Jan  5 15:57:28 2022
| 0000000013133| 0000000013197| 0000000000244| Wed Jan  5 15:57:28 2022
| 0000000013195| 0000000013208| 0000000000500| Wed Jan  5 15:57:28 2022
| 0000000013546| 0000000013210| 0000000000492| Wed Jan  5 15:57:28 2022
| 0000000013486| 0000000013163| 0000000000272| Wed Jan  5 15:57:28 2022
| 0000000013139| 0000000013219| 0000000000460| Wed Jan  5 15:57:28 2022
| 0000000013110| 0000000013182| 0000000000028| Wed Jan  5 15:57:28 2022
| 0000000013416| 0000000013189| 0000000000214| Wed Jan  5 15:57:28 2022
| 0000000013126| 0000000013231| 0000000000150| Wed Jan  5 15:57:28 2022
| 0000000013174| 0000000013211| 0000000000018| Wed Jan  5 15:57:28 2022
| 0000000013184| 0000000013268| 0000000000393| Wed Jan  5 15:57:28 2022
| 0000000013168| 0000000013128| 0000000000030| Wed Jan  5 15:57:28 2022
| 0000000013409| 0000000013291| 0000000000762| Wed Jan  5 15:57:28 2022
| 0000000013546| 0000000013296| 0000000000924| Wed Jan  5 15:57:28 2022
| 0000000013073| 0000000013300| 0000000000082| Wed Jan  5 15:57:28 2022
| 0000000013366| 0000000013305| 0000000000035| Wed Jan  5 15:57:28 2022
| 0000000013523| 0000000013415| 0000000000596| Wed Jan  5 15:57:28 2022
| 0000000013127| 0000000013312| 0000000000016| Wed Jan  5 15:57:28 2022
| 0000000013478| 0000000013419| 0000000000063| Wed Jan  5 15:57:28 2022
| 0000000013242| 0000000013207| 0000000000260| Wed Jan  5 15:57:28 2022
| 0000000013237| 0000000013431| 0000000000132| Wed Jan  5 15:57:28 2022
| 0000000013482| 0000000013324| 0000000000476| Wed Jan  5 15:57:28 2022
| 0000000013149| 0000000013349| 0000000000352| Wed Jan  5 15:57:28 2022
| 0000000013376| 0000000013326| 0000000000198| Wed Jan  5 15:57:28 2022
| 0000000013293| 0000000013361| 0000000000073| Wed Jan  5 15:57:28 2022
| 0000000013528| 0000000013334| 0000000000070| Wed Jan  5 15:57:28 2022
| 0000000013529| 0000000013057| 0000000000109| Wed Jan  5 15:57:28 2022
| 0000000013408| 0000000013532| 0000000000007| Wed Jan  5 15:57:28 2022
| 0000000013069| 0000000013198| 0000000000119| Wed Jan  5 15:57:28 2022
| 0000000013127| 0000000013363| 0000000000245| Wed Jan  5 15:57:28 2022
